temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk
17.3,4.9,-2.2,41.54,0.0,0.0,0.0,0.0,6.2,17.2,10.9,232.0,1031.7,34.2,9.9,6.036956769704574,0.0,0.0,0.0
17.3,7.0,-2.1,41.55,0.0,0.0,0.0,0.0,6.19,18.3,7.9,220.0,1031.5,34.2,9.9,6.037184897912627,0.0,0.0,0.0
18.0,6.0,-1.4,41.67,0.0,0.0,0.0,0.0,6.17,27.7,10.5,238.0,1030.6,95.7,9.9,6.03741302612068,0.0,0.0,0.0
18.0,7.7,-0.4,43.76,0.0,0.0,0.0,0.0,6.15,24.25,8.1,226.0,1029.9,100.0,9.9,6.037641154328733,0.0,0.0,0.0
17.3,6.0,1.2,48.59,0.0,0.0,0.0,0.0,6.13,20.8,9.2,221.0,1030.0,88.9,9.9,6.037869282536786,0.0,0.0,0.0
17.1,3.6,2.0,50.99,0.0,0.0,0.0,0.0,6.11,20.25,12.7,220.0,1029.1,88.9,9.9,6.038097410744839,0.0,0.0,0.0
17.3,5.3,2.9,52.69,0.0,0.0,0.0,0.0,6.09,19.7,10.3,236.0,1028.2,95.7,9.9,6.038325538952892,0.0,0.0,0.0
17.8,10.1,3.6,53.14,0.0,0.0,0.0,0.0,6.07,20.8,5.3,288.0,1027.9,97.5,9.9,6.0385536671609445,0.0,0.0,0.0
18.2,7.1,3.5,51.83,0.0,0.0,0.0,0.0,6.05,21.9,9.3,241.0,1027.2,100.0,9.9,6.0387817953689975,0.0,0.0,0.0
19.1,8.6,4.0,51.16,0.0,0.0,0.0,0.0,6.04,21.35,8.8,240.0,1026.8,100.0,9.9,6.0390099235770505,0.0,0.0,0.0
19.9,9.6,5.2,52.23,0.0,0.0,0.0,0.0,6.02,20.8,8.7,214.0,1026.1,98.2,9.9,6.039238051785103,0.0,0.0,0.0
19.1,9.9,5.4,54.57,0.0,0.0,0.0,0.0,6.0,19.7,7.2,208.0,1025.8,22.7,9.9,6.039466179993156,0.0,0.0,0.0
18.9,10.1,6.9,58.74,0.0,0.0,0.0,0.0,5.98,19.7,6.6,241.0,1025.7,27.2,9.9,6.039694308201209,0.0,0.0,0.0
19.9,10.1,7.0,56.83,0.0,0.0,0.0,0.0,5.96,19.7,8.1,211.0,1025.2,50.8,9.9,6.039922436409262,0.0,0.0,0.0
20.3,12.2,7.1,56.06,0.0,0.0,0.0,0.0,5.94,19.7,6.1,200.0,1024.5,65.0,9.9,6.040150564617315,0.0,0.0,0.0
21.5,13.0,7.0,52.97,0.0,0.0,0.0,0.0,5.91,19.7,6.9,238.0,1024.3,55.1,9.9,6.040378692825368,0.0,0.0,0.0
22.8,13.5,7.2,50.7,0.0,0.0,0.0,0.0,5.89,19.23333333333333,8.3,208.0,1024.0,37.7,9.9,6.040606821033421,0.0,0.0,0.0
24.2,15.9,8.2,50.02,0.0,0.0,0.0,0.0,5.86,18.766666666666666,7.2,204.0,1023.2,38.4,9.9,6.040834949241474,0.0,0.0,0.0
25.9,19.2,9.3,48.88,0.0,0.0,0.0,0.0,5.83,18.3,5.8,212.0,1021.3,100.0,9.9,6.041063077449526,0.0,0.0,0.0
26.8,18.4,10.6,49.8,0.0,0.0,0.0,0.0,5.8,17.566666666666666,8.3,253.0,1019.9,93.1,9.9,6.041291205657579,0.0,0.0,0.0
28.1,20.0,11.3,48.77,0.0,0.0,0.0,0.0,5.77,16.833333333333336,8.2,210.0,1018.9,100.0,9.9,6.041519333865632,0.0,0.0,0.0
29.9,20.2,12.0,46.73,0.0,0.0,0.0,0.0,5.74,16.1,12.1,237.0,1017.8,100.0,9.9,6.041747462073685,0.0,0.0,0.0
30.1,23.7,16.2,55.79,0.01,0.0,0.0,0.0,5.72,16.540000000000003,6.4,242.0,1018.2,100.0,9.2,6.041975590281738,0.0,0.0,0.0
29.2,22.5,19.8,67.56,0.07,0.0,0.0,0.0,5.69,16.98,6.6,252.0,1018.4,100.0,7.5,6.042203718489791,0.0,0.0,0.0
29.2,21.4,20.4,69.15,0.08,0.0,0.0,0.0,5.66,17.42,8.0,240.0,1018.6,100.0,9.9,6.042431846697844,0.0,0.0,0.0
29.9,22.8,21.1,69.23,0.06,0.0,0.0,0.0,5.63,17.86,7.3,238.0,1018.7,100.0,9.9,6.042659974905897,0.0,0.0,0.0
99999999.0,21.3,21.3,69.78,0.0,0.0,0.0,0.0,5.6,18.3,9.8,246.0,1018.6,100.0,9.9,6.04288810311395,0.0,0.0,0.0
30.1,20.2,22.0,71.46,0.0,0.0,0.0,0.0,5.58,17.2,12.4,251.0,1017.7,100.0,9.9,6.043116231322003,0.0,0.0,0.0
30.8,23.8,21.8,68.92,0.0,0.0,0.0,0.0,5.55,16.98,7.4,260.0,1017.6,100.0,9.9,6.043344359530056,0.0,0.0,0.0
31.4,22.5,22.1,68.21,0.0,0.0,0.0,0.0,5.52,16.76,10.8,256.0,1017.6,100.0,9.9,6.043572487738109,0.0,0.0,0.0
31.1,24.0,22.0,68.74,0.0,0.0,0.0,0.0,5.49,16.54,7.5,242.0,1016.8,100.0,9.9,6.043800615946162,0.0,0.0,0.0
30.8,24.2,22.1,69.76,0.0,0.0,0.0,0.0,5.46,16.32,6.9,251.0,1016.3,100.0,9.2,6.044028744154215,0.0,0.0,0.0
30.2,21.7,21.5,69.82,0.0,0.0,0.0,0.0,5.44,16.1,9.6,238.0,1016.8,41.3,9.2,6.044256872362268,0.0,0.0,0.0
30.4,22.4,22.5,72.27,0.0,0.0,0.0,0.0,5.41,16.7375,8.7,237.0,1016.8,65.0,9.2,6.044485000570321,0.0,0.0,0.0
31.8,26.1,23.5,71.21,0.0,0.0,0.0,0.0,5.38,17.375,5.8,245.0,1017.1,35.9,9.0,6.0447131287783735,0.0,0.0,0.0
32.2,25.2,23.9,70.9,0.0,0.0,0.0,0.0,5.35,18.0125,7.9,245.0,1017.5,42.1,9.7,6.0449412569864265,0.0,0.0,0.0
32.2,25.1,24.4,72.56,0.0,0.0,0.0,0.0,5.32,18.65,8.1,242.0,1017.9,10.5,9.2,6.045169385194479,0.0,0.0,0.0
31.9,25.1,24.4,73.45,0.0,0.0,0.0,0.0,5.3,19.2875,7.4,245.0,1019.0,10.5,9.0,6.045397513402532,0.0,0.0,0.0
32.4,26.2,24.6,72.57,0.0,0.0,0.0,0.0,5.27,19.925,6.6,248.0,1019.8,10.5,8.6,6.045625641610585,0.0,0.0,0.0
34.3,27.8,25.2,69.13,0.0,0.0,0.0,0.0,5.22,20.5625,7.8,242.0,1021.1,4.4,8.0,6.045853769818638,0.0,0.0,0.0
37.3,29.6,25.6,62.25,0.0,0.0,0.0,0.0,5.17,21.2,11.7,284.0,1021.1,0.0,8.8,6.046081898026691,0.0,0.0,0.0
39.8,32.9,24.5,53.87,0.0,0.0,0.0,0.0,5.11,21.4,11.4,292.0,1021.0,0.0,9.9,6.046310026234744,0.0,0.0,0.0
42.2,35.7,22.1,44.53,0.0,0.0,0.0,0.0,5.06,20.8,11.7,287.0,1020.7,6.1,9.9,6.046538154442797,0.0,0.0,0.0
42.9,34.9,20.5,40.57,0.0,0.0,0.0,0.0,5.01,29.0,17.2,300.0,1020.6,10.5,9.9,6.04676628265085,0.0,0.0,0.0
42.9,36.8,20.7,40.89,0.0,0.0,0.0,0.0,4.96,23.0,11.1,305.0,1020.7,10.5,9.9,6.046994410858903,0.0,0.0,0.0
43.1,37.4,20.3,39.91,0.0,0.0,0.0,0.0,4.91,20.8,10.2,309.0,1021.4,10.5,9.9,6.047222539066956,0.0,0.0,0.0
42.3,36.1,20.5,41.44,0.0,0.0,0.0,0.0,4.86,25.9,11.0,308.0,1022.6,10.5,9.9,6.047450667275008,0.0,0.0,0.0
40.7,33.9,20.5,44.06,0.0,0.0,0.0,0.0,4.81,21.2,11.7,304.0,1023.5,15.6,9.9,6.047678795483061,0.0,0.0,0.0
39.6,33.9,20.6,46.09,0.0,0.0,0.0,0.0,4.75,21.55,8.5,324.0,1024.4,10.5,9.9,6.047906923691114,0.0,0.0,0.0
38.7,31.0,20.8,48.28,0.0,0.0,0.0,0.0,4.7,21.9,12.8,342.0,1025.7,10.5,9.9,6.048135051899167,0.0,0.0,0.0
37.1,30.8,21.8,53.59,0.0,0.0,0.0,0.0,4.65,21.8265306122449,8.5,344.0,1026.4,10.5,9.9,6.04836318010722,0.0,0.0,0.0
36.9,34.4,20.5,51.22,0.0,0.0,0.0,0.0,4.6,21.753061224489795,3.3,342.0,1027.3,10.5,9.9,6.048591308315273,0.0,0.0,0.0
35.8,31.1,19.6,51.36,0.0,0.0,0.0,0.0,4.55,21.67959183673469,5.6,348.0,1027.7,10.5,9.9,6.048819436523326,0.0,0.0,0.0
34.9,28.5,18.7,51.22,0.0,0.0,0.0,0.0,4.5,21.60612244897959,7.9,328.0,1028.5,10.5,9.9,6.049047564731379,0.0,0.0,0.0
33.9,28.3,19.0,53.88,0.0,0.0,0.0,0.0,4.45,21.53265306122449,6.3,304.0,1028.6,10.5,9.9,6.049275692939432,0.0,0.0,0.0
33.2,29.6,18.6,54.64,0.0,0.0,0.0,0.0,4.4,21.459183673469383,3.9,319.0,1029.0,10.5,9.9,6.049503821147485,0.0,0.0,0.0
32.4,28.4,19.1,57.8,0.0,0.0,0.0,0.0,4.34,21.38571428571429,4.1,293.0,1029.8,10.5,9.9,6.049731949355538,0.0,0.0,0.0
30.9,30.9,18.2,58.95,0.0,0.0,0.0,0.0,4.29,21.312244897959182,2.1,301.0,1030.5,10.5,9.9,6.049960077563591,0.0,0.0,0.0
29.6,26.1,19.1,64.63,0.0,0.0,0.0,0.0,4.24,21.23877551020408,3.4,331.0,1030.8,10.5,9.9,6.050188205771644,0.0,0.0,0.0
29.8,29.8,19.3,64.65,0.0,0.0,0.0,0.0,4.19,21.16530612244898,2.8,35.0,1030.9,10.5,9.9,6.050416333979697,0.0,0.0,0.0
29.9,25.8,18.4,61.81,0.0,0.0,0.0,0.0,4.14,21.09183673469388,3.9,55.0,1031.3,10.5,9.9,6.0506444621877495,0.0,0.0,0.0
29.2,24.7,18.5,64.01,0.0,0.0,0.0,0.0,4.09,21.01836734693877,4.0,63.0,1031.5,4.4,9.9,6.0508725903958025,0.0,0.0,0.0
29.7,23.4,19.6,65.48,0.0,0.0,0.0,0.0,4.04,20.944897959183677,6.1,57.0,1032.0,10.5,9.9,6.051100718603856,0.0,0.0,0.0
32.4,28.7,19.1,57.66,0.0,0.0,0.0,0.0,3.98,20.87142857142857,3.9,20.0,1032.6,14.1,9.9,6.051328846811908,0.0,0.0,0.0
33.9,30.1,20.0,56.5,0.0,0.0,0.0,0.0,3.92,20.79795918367347,4.2,69.0,1032.9,14.1,9.9,6.051556975019961,0.0,0.0,0.0
36.0,32.4,19.5,50.79,0.0,0.0,0.0,0.0,3.87,20.72448979591837,4.3,58.0,1032.7,14.1,9.9,6.051785103228014,0.0,0.0,0.0
37.7,37.7,20.3,49.18,0.0,0.0,0.0,0.0,3.81,20.651020408163262,2.1,0.0,1032.1,19.2,9.9,6.052013231436067,0.0,0.0,0.0
38.6,32.9,22.2,51.31,0.0,0.0,0.0,0.0,3.76,20.57755102040816,8.0,169.0,1030.9,19.2,9.9,6.05224135964412,0.0,0.0,0.0
38.6,33.7,23.9,55.23,0.0,0.0,0.0,0.0,3.7,20.50408163265306,6.6,168.0,1030.4,19.2,9.9,6.052469487852173,0.0,0.0,0.0
39.4,35.0,25.0,56.01,0.0,0.0,0.0,0.0,3.65,20.43061224489796,6.1,160.0,1030.6,19.2,9.9,6.052697616060226,0.0,0.0,0.0
38.5,32.8,26.2,60.95,0.0,0.0,0.0,0.0,3.59,20.357142857142858,8.1,153.0,1030.5,80.1,9.9,6.052925744268279,0.0,0.0,0.0
37.5,33.6,27.2,66.03,0.0,0.0,0.0,0.0,3.54,20.283673469387757,4.9,168.0,1030.5,95.7,9.9,6.053153872476332,0.0,0.0,0.0
37.7,33.3,28.1,68.16,0.0,0.0,0.0,0.0,3.48,20.210204081632654,5.6,175.0,1030.5,25.4,9.9,6.053382000684385,0.0,0.0,0.0
37.7,34.7,29.6,72.33,0.0,0.0,0.0,0.0,3.43,20.13673469387755,3.9,154.0,1030.5,98.2,9.9,6.053610128892437,0.0,0.0,0.0
39.1,36.2,29.8,68.89,0.0,0.0,0.0,0.0,3.37,20.06326530612245,4.2,175.0,1031.2,98.2,9.9,6.05383825710049,0.0,0.0,0.0
39.4,36.1,31.2,72.26,0.0,0.0,0.0,0.0,3.32,19.989795918367346,4.6,192.0,1030.3,100.0,9.9,6.054066385308543,0.0,0.0,0.0
40.3,36.1,31.9,71.93,0.0,0.0,0.0,0.0,3.26,19.916326530612245,5.9,184.0,1030.1,100.0,9.9,6.054294513516596,0.0,0.0,0.0
40.1,36.7,32.8,74.92,0.0,0.0,0.0,0.0,3.21,19.84285714285714,4.9,178.0,1029.6,50.8,9.9,6.054522641724649,0.0,0.0,0.0
40.7,37.5,33.2,74.57,0.0,0.0,0.0,0.0,3.15,19.76938775510204,4.6,198.0,1029.2,65.0,9.9,6.054750769932702,0.0,0.0,0.0
41.7,39.3,35.0,76.92,0.0,0.0,0.0,0.0,3.09,19.695918367346938,3.9,132.0,1028.7,88.9,9.9,6.054978898140755,0.0,0.0,0.0
41.2,41.2,34.8,77.64,0.0,0.0,0.0,0.0,3.04,19.62244897959184,0.0,0.0,1028.7,100.0,9.9,6.055207026348808,0.0,0.0,0.0
41.1,41.1,34.9,78.36,0.0,0.0,0.0,0.0,2.98,19.548979591836734,2.1,0.0,1028.4,100.0,9.9,6.055435154556861,0.0,0.0,0.0
40.2,37.6,34.0,78.15,0.0,0.0,0.0,0.0,2.93,19.475510204081637,3.9,343.0,1028.1,100.0,9.9,6.055663282764914,0.0,0.0,0.0
39.8,37.4,33.7,78.67,0.0,0.0,0.0,0.0,2.87,19.40204081632653,3.7,346.0,1028.0,100.0,9.9,6.055891410972967,0.0,0.0,0.0
40.1,40.1,33.8,78.2,0.0,0.0,0.0,0.0,2.82,19.32857142857143,1.3,13.0,1028.2,100.0,9.9,6.05611953918102,0.0,0.0,0.0
40.5,40.5,34.1,77.61,0.0,0.0,0.0,0.0,2.76,19.255102040816325,1.3,20.0,1028.1,100.0,9.9,6.056347667389073,0.0,0.0,0.0
40.7,40.7,34.6,78.91,0.0,0.0,0.0,0.0,2.71,19.181632653061225,2.1,45.0,1028.3,97.5,9.0,6.0565757955971256,0.0,0.0,0.0
42.6,40.7,34.5,72.77,0.0,0.0,0.0,0.0,2.42,19.108163265306125,3.6,43.0,1029.1,100.0,8.6,6.0568039238051785,0.0,0.0,0.0
43.5,43.5,36.1,74.98,0.0,0.0,0.0,0.0,2.32,19.03469387755102,1.8,34.0,1029.5,100.0,8.5,6.057032052013232,0.0,0.0,0.0
43.9,42.4,35.8,72.81,0.0,0.0,0.0,0.0,2.23,18.96122448979592,3.4,35.0,1029.3,100.0,8.0,6.057260180221284,0.0,0.0,0.0
46.2,44.4,37.0,70.1,0.0,0.0,0.0,0.0,2.13,18.887755102040817,4.1,65.0,1028.1,100.0,7.6,6.057488308429337,0.0,0.0,0.0
48.2,48.2,38.2,68.08,0.0,0.0,0.0,0.0,2.03,18.81428571428572,1.6,13.0,1027.1,100.0,7.4,6.05771643663739,0.0,0.0,0.0
49.4,48.2,41.2,73.3,0.0,0.0,0.0,0.0,1.93,18.740816326530613,3.9,357.0,1026.8,100.0,7.6,6.057944564845443,0.0,0.0,0.0
49.6,49.1,40.6,71.08,0.0,0.0,0.0,0.0,1.84,18.66734693877551,3.1,321.0,1026.9,98.2,7.8,6.058172693053496,0.0,0.0,0.0
51.2,51.2,42.0,70.71,0.0,0.0,0.0,0.0,1.74,18.59387755102041,1.3,37.0,1026.8,75.0,9.2,6.058400821261549,0.0,0.0,0.0
47.8,46.4,39.9,74.16,0.0,0.0,0.0,0.0,1.64,18.52040816326531,3.9,81.0,1026.6,95.7,8.0,6.058628949469602,0.0,0.0,0.0
46.8,43.5,40.6,78.93,0.0,0.0,0.0,0.0,1.55,18.446938775510205,6.6,112.0,1026.2,34.2,9.2,6.058857077677655,0.0,0.0,0.0
45.1,43.5,40.3,83.39,0.0,0.0,0.0,0.0,1.45,18.3734693877551,3.6,37.0,1025.7,25.4,8.0,6.059085205885708,0.0,0.0,0.0
46.8,43.1,43.7,88.9,0.0,0.0,0.0,0.0,1.35,18.3,7.6,129.0,1024.7,29.4,7.8,6.059313334093761,0.0,0.0,0.0
45.2,41.0,43.4,93.37,0.0,0.0,0.0,0.0,1.26,18.3,7.7,122.0,1024.0,34.2,8.0,6.059541462301814,0.0,0.0,0.0
46.7,44.8,44.5,92.12,0.0,0.0,0.0,0.0,1.16,18.477777777777774,4.3,118.0,1023.6,35.9,8.6,6.059769590509867,0.0,0.0,0.0
47.4,45.8,44.7,90.29,0.0,0.0,0.0,0.0,1.06,18.655555555555555,4.2,107.0,1023.0,98.2,8.5,6.059997718717919,0.0,0.0,0.0
47.7,47.7,44.4,88.01,0.0,0.0,0.0,0.0,0.97,18.83333333333333,2.3,56.0,1022.2,98.9,8.7,6.060225846925972,0.0,0.0,0.0
46.0,44.2,43.8,91.89,0.0,0.0,0.0,0.0,0.87,19.01111111111111,4.1,84.0,1021.3,100.0,6.9,6.060453975134025,0.0,0.0,0.0
45.2,42.0,43.5,93.73,0.0,0.0,0.0,0.0,0.77,19.18888888888889,5.8,80.0,1020.4,98.2,3.3,6.060682103342078,0.0,0.0,0.0
42.7,39.5,41.6,95.77,0.0,0.0,0.0,0.0,0.68,19.366666666666667,5.2,57.0,1019.7,90.6,1.0,6.060910231550131,0.0,0.0,0.0
44.6,41.5,43.2,94.76,0.0,0.0,0.0,0.0,0.58,19.544444444444444,5.6,90.0,1018.2,90.6,2.3,6.061138359758184,0.0,0.0,0.0
49.3,47.6,47.9,94.8,0.0,0.0,0.0,0.0,0.48,19.72222222222222,4.7,138.0,1017.6,90.6,2.3,6.061366487966237,0.0,0.0,0.0
56.6,56.6,55.6,96.21,0.0,0.0,0.0,0.0,0.38,19.9,9.2,170.0,1016.3,100.0,7.6,6.06159461617429,0.0,0.0,0.0
55.5,55.5,54.4,96.19,0.0,0.0,0.0,0.0,0.29,22.4,10.6,177.0,1015.6,100.0,4.9,6.061822744382343,0.0,0.0,0.0
54.9,54.9,53.1,93.79,0.0,0.0,0.0,0.89,1.18,23.1,16.2,176.0,1014.9,100.0,2.6,6.062050872590396,0.0,0.0,0.0
56.2,56.2,55.2,96.69,0.01,0.0,0.0,0.0,1.13,22.6,9.9,170.0,1013.9,100.0,2.6,6.062279000798449,0.0,0.0,0.0
57.5,57.5,56.4,96.16,0.01,0.0,0.0,0.0,1.08,27.7,11.1,172.0,1013.4,100.0,2.6,6.062507129006502,0.0,0.0,0.0
59.5,59.5,57.6,93.27,0.01,0.0,0.0,0.0,1.03,23.4,10.7,172.0,1012.3,100.0,4.0,6.0627352572145545,0.0,0.0,0.0
60.8,60.8,58.9,93.21,0.01,0.0,0.0,0.0,0.98,22.8,11.5,180.0,1011.0,100.0,5.8,6.062963385422608,0.0,0.0,0.0
61.2,61.2,59.8,95.21,0.02,0.0,0.0,0.0,0.94,31.1,11.2,174.0,1009.7,100.0,6.7,6.0631915136306604,0.0,0.0,0.0
60.6,60.6,59.7,96.85,0.02,0.0,0.0,0.0,0.89,27.46666666666667,8.7,180.0,1008.7,100.0,5.3,6.063419641838713,0.0,0.0,0.0
58.5,58.5,57.6,96.98,0.12,0.0,0.0,0.0,0.84,23.83333333333333,7.6,162.0,1007.8,100.0,1.4,6.063647770046766,0.0,0.0,0.0
57.6,57.6,56.5,96.26,0.14,0.0,0.0,0.0,0.79,20.2,10.8,171.0,1007.0,100.0,7.8,6.063875898254819,0.0,0.0,0.0
59.1,59.1,57.9,95.71,0.0,0.0,0.0,0.0,0.74,19.914285714285715,7.9,177.0,1006.8,100.0,6.5,6.064104026462872,0.0,0.0,0.0
57.6,57.6,56.7,96.96,0.0,0.0,0.0,0.0,0.69,19.628571428571423,6.6,173.0,1006.6,100.0,3.3,6.064332154670925,0.0,0.0,0.0
56.9,56.9,56.2,97.51,0.0,0.0,0.0,0.0,0.64,19.34285714285714,5.2,172.0,1005.9,100.0,0.9,6.064560282878978,0.0,0.0,0.0
55.1,55.1,55.1,100.0,0.05,0.0,0.0,0.0,0.59,19.057142857142857,5.8,161.0,1005.1,100.0,3.5,6.064788411087031,0.0,0.0,0.0
54.5,54.5,53.8,97.33,0.01,0.0,0.0,0.0,0.54,18.77142857142857,5.4,149.0,1004.1,100.0,2.5,6.065016539295084,0.0,0.0,0.0
53.6,53.6,52.9,97.23,0.08,0.0,0.0,0.0,0.49,18.485714285714284,7.6,153.0,1002.6,100.0,2.4,6.065244667503137,0.0,0.0,0.0
55.7,55.7,55.0,97.29,0.05,0.0,0.0,0.0,0.44,18.2,9.7,159.0,1001.1,100.0,4.1,6.06547279571119,0.0,0.0,0.0
56.4,56.4,55.7,97.35,0.04,0.0,0.0,0.0,0.39,19.7,8.1,166.0,999.9,100.0,5.0,6.065700923919243,0.0,0.0,0.0
56.0,56.0,55.2,97.35,0.0,0.0,0.0,0.0,0.34,19.475,8.2,168.0,999.0,98.2,6.9,6.065929052127296,0.0,0.0,0.0
55.1,55.1,54.4,97.34,0.01,0.0,0.0,0.0,0.3,19.25,6.9,166.0,997.9,100.0,5.9,6.066157180335349,0.0,0.0,0.0
54.1,54.1,53.6,98.39,0.02,0.0,0.0,0.0,0.25,19.025,7.1,148.0,995.9,100.0,2.8,6.066385308543401,0.0,0.0,0.0
53.2,53.2,52.3,96.75,0.04,0.0,0.0,0.0,0.2,18.8,10.9,161.0,993.4,100.0,4.0,6.066613436751454,0.0,0.0,0.0
53.0,53.0,52.8,99.47,0.0,0.0,0.0,0.0,0.15,30.9,9.6,166.0,993.1,100.0,2.7,6.066841564959507,0.0,0.0,0.0
55.8,55.8,53.9,93.28,0.0,0.0,0.0,0.0,0.1,28.7,8.7,181.0,994.6,98.2,7.8,6.06706969316756,0.0,0.0,0.0
43.7,37.6,39.5,85.22,0.0,0.0,0.0,0.0,0.05,32.7,11.6,286.0,999.1,100.0,9.9,6.067297821375613,0.0,0.0,0.0
36.0,27.0,30.4,79.74,0.0,0.0,0.0,0.0,0.0,26.8,14.3,290.0,1003.5,100.0,8.8,6.067525949583666,0.0,0.0,0.0
29.9,17.8,21.9,71.84,0.0,0.0,0.0,0.0,0.0,31.8,18.3,291.0,1006.9,95.7,9.9,6.067754077791719,0.0,0.0,0.0
28.6,16.2,17.3,62.09,0.0,0.0,0.0,0.0,0.0,31.6,17.9,308.0,1009.4,65.0,9.9,6.067982205999772,0.0,0.0,0.0
28.9,17.0,15.7,57.32,0.0,0.0,0.0,0.0,0.0,28.7,17.0,308.0,1011.0,95.7,9.9,6.068210334207825,0.0,0.0,0.0
30.6,19.3,16.5,55.27,0.0,0.0,0.0,0.0,0.0,28.2,16.6,305.0,1011.7,20.3,9.9,6.068438462415878,0.0,0.0,0.0
32.5,22.2,16.5,51.34,0.0,0.0,0.0,0.0,0.0,25.7,15.1,311.0,1012.8,19.2,9.9,6.0686665906239305,0.0,0.0,0.0
33.5,23.3,16.4,49.03,0.0,0.0,0.0,0.0,0.0,23.6,15.6,309.0,1014.6,19.2,9.9,6.068894718831984,0.0,0.0,0.0
33.3,23.4,16.4,49.34,0.0,0.0,0.0,0.0,0.0,22.6,14.5,300.0,1016.4,15.6,9.9,6.0691228470400365,0.0,0.0,0.0
31.3,21.9,15.2,50.99,0.0,0.0,0.0,0.0,0.0,23.0,12.0,304.0,1018.1,10.5,9.9,6.069350975248089,0.0,0.0,0.0
28.3,15.7,12.7,51.36,0.0,0.0,0.0,0.0,0.0,28.7,18.2,309.0,1019.8,10.5,9.9,6.069579103456142,0.0,0.0,0.0
25.5,13.4,11.7,55.42,0.0,0.0,0.0,0.0,0.0,27.2,14.6,310.0,1021.6,10.5,9.2,6.069807231664195,0.0,0.0,0.0
24.4,12.0,9.5,52.56,0.0,0.0,0.0,0.0,0.0,26.4,14.5,310.0,1023.2,10.5,9.2,6.070035359872248,0.0,0.0,0.0
23.3,10.9,8.6,52.87,0.0,0.0,0.0,0.0,0.0,24.1,13.8,314.0,1024.8,4.4,9.9,6.070263488080301,0.0,0.0,0.0
22.1,11.4,6.4,50.37,0.0,0.0,0.0,0.0,0.0,29.3,10.1,320.0,1025.8,0.0,9.9,6.070491616288354,0.0,0.0,0.0
21.0,10.6,3.9,46.93,0.0,0.0,0.0,0.0,0.0,28.9,9.3,326.0,1027.0,0.0,9.9,6.070719744496407,0.0,0.0,0.0
20.1,6.6,2.8,46.51,0.0,0.0,0.0,0.0,0.0,23.1,14.4,308.0,1028.2,0.0,9.9,6.07094787270446,0.0,0.0,0.0
19.1,5.5,2.7,48.1,0.0,0.0,0.0,0.0,0.0,23.8,14.1,310.0,1029.3,0.0,9.9,6.071176000912513,0.0,0.0,0.0
17.7,4.2,2.7,51.22,0.0,0.0,0.0,0.0,0.0,18.3,13.0,310.0,1029.8,0.0,9.9,6.071404129120566,0.0,0.0,0.0
17.3,5.6,3.0,52.84,0.0,0.0,0.0,0.0,0.0,24.2,9.8,330.0,1030.9,0.0,9.9,6.071632257328619,0.0,0.0,0.0
16.3,3.4,2.6,54.09,0.0,0.0,0.0,0.0,0.0,23.625,11.4,310.0,1031.9,0.0,9.9,6.071860385536672,0.0,0.0,0.0
16.3,4.6,3.0,55.12,0.0,0.0,0.0,0.0,0.0,23.05,9.5,324.0,1032.1,0.0,9.9,6.072088513744725,0.0,0.0,0.0
16.3,3.6,3.0,55.12,0.0,0.0,0.0,0.0,0.0,22.475,11.0,310.0,1032.3,4.4,9.9,6.072316641952778,0.0,0.0,0.0
15.4,4.6,2.3,55.52,0.0,0.0,0.0,0.0,0.0,21.9,8.0,340.0,1033.4,19.2,9.9,6.07254477016083,0.0,0.0,0.0
15.4,3.0,2.1,55.08,0.0,0.0,0.0,0.0,0.0,20.8,10.1,342.0,1034.6,15.6,9.9,6.072772898368883,0.0,0.0,0.0
15.4,2.3,1.3,53.16,0.0,0.0,0.0,0.0,0.0,19.7,11.3,340.0,1035.4,19.2,9.9,6.073001026576936,0.0,0.0,0.0
15.7,3.6,0.5,50.43,0.0,0.0,0.0,0.0,0.0,20.2,9.9,334.0,1036.6,19.2,9.9,6.073229154784989,0.0,0.0,0.0
17.6,8.1,0.3,45.95,0.0,0.0,0.0,0.0,0.0,20.7,7.0,346.0,1038.0,19.2,9.9,6.073457282993042,0.0,0.0,0.0
19.4,6.9,-1.2,39.55,0.0,0.0,0.0,0.0,0.0,21.2,12.2,346.0,1037.5,19.2,9.9,6.073685411201095,0.0,0.0,0.0
21.1,9.8,-2.7,34.39,0.0,0.0,0.0,0.0,0.0,21.7,10.7,19.0,1037.1,19.2,9.9,6.073913539409148,0.0,0.0,0.0
23.1,10.8,-2.7,31.64,0.0,0.0,0.0,0.0,0.0,19.83333333333333,13.4,21.0,1036.2,19.2,9.9,6.074141667617201,0.0,0.0,0.0
24.2,14.5,-2.7,30.15,0.0,0.0,0.0,0.0,0.0,17.96666666666667,9.3,356.0,1035.9,19.2,9.9,6.074369795825254,0.0,0.0,0.0
24.2,13.6,-3.4,29.18,0.0,0.0,0.0,0.0,0.0,16.1,10.9,30.0,1036.3,19.2,9.9,6.074597924033307,0.0,0.0,0.0
23.5,13.1,-4.2,29.0,0.0,0.0,0.0,0.0,0.0,19.9,10.0,8.0,1036.7,10.5,9.9,6.07482605224136,0.0,0.0,0.0
